antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'总胆固醇_High', '氯_High', '高密度脂蛋白_Low'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})",0.09741060419235512,0.3600493218249075,0.08045622688039457,0.8259493670886076,2.2939895092769205,1.0,0.045383604902382614,3.676807532787804,0.6249555094947973,0.2134096484055601,0.7280249262213115,0.5247041355990982
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low', 'Dept_内分泌代谢科'})",frozenset({'低密度脂蛋白_High'}),0.08785450061652281,0.3856350184956843,0.07768187422934648,0.8842105263157894,2.292868862804493,1.0,0.0438021022591646,5.30587938571909,0.618174576353015,0.19626168224299065,0.8115298280824992,0.5428246876183264
"frozenset({'总胆固醇_High', '氯_High', '高密度脂蛋白_Low'})","frozenset({'低密度脂蛋白_High', '葡萄糖_High'})",0.09741060419235512,0.2746609124537608,0.061344019728729965,0.629746835443038,2.2928156388072,1.0,0.034589134298585573,1.9590354843129196,0.6247082406568362,0.19742063492063489,0.4895447234072313,0.426545696060464
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low', '葡萄糖_High'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})",0.07583230579531443,0.3600493218249075,0.06257706535141801,0.8252032520325203,2.2919172513642945,1.0,0.03527369507739604,3.661113182117971,0.609937002336533,0.16763005780346824,0.7268590315960962,0.49950231094776704
"frozenset({'总胆固醇_High', '氯_High', 'Dept_内分泌代谢科', '葡萄糖_High'})",frozenset({'低密度脂蛋白_High'}),0.08723797780517879,0.3856350184956843,0.07706535141800247,0.88339222614841,2.2907469077741345,1.0,0.04342333223357625,5.268645144415801,0.6173144208037826,0.19470404984423678,0.810197883404637,0.5416161770230459
"frozenset({'高密度脂蛋白_Low', '总胆固醇_High'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})",0.18958076448828606,0.3600493218249075,0.156288532675709,0.824390243902439,2.289659204811226,1.0,0.0880301069906541,3.644163584052609,0.6950153161933015,0.39733542319749215,0.7255886084872408,0.6292327931840962
"frozenset({'高密度脂蛋白_Low', '总胆固醇_High'})",frozenset({'低密度脂蛋白_High'}),0.18958076448828606,0.3856350184956843,0.16738594327990136,0.8829268292682927,2.289540075256868,1.0,0.09427696166003519,5.247700883682697,0.6949872753751716,0.4104308390022676,0.8094403583273163,0.6584897935310289
"frozenset({'总胆固醇_High', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.15721331689272502,0.3856350184956843,0.13871763255240444,0.8823529411764706,2.288051911412047,1.0,0.07809067218471054,5.222102342786682,0.6679590343818581,0.34324942791762014,0.8085062424367638,0.6210325856961489
"frozenset({'总胆固醇_High', '氯_High', 'Dept_内分泌代谢科', '高密度脂蛋白_Low'})",frozenset({'低密度脂蛋白_High'}),0.09124537607891492,0.3856350184956843,0.08045622688039457,0.8817567567567567,2.2865059303908226,1.0,0.04526881458855654,5.195772415007924,0.6191456510550695,0.20295489891135302,0.8075358348815447,0.5451949251409682
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low', 'Dept_内分泌代谢科', '高密度脂蛋白_Low'})",frozenset({'低密度脂蛋白_High'}),0.06504315659679408,0.3856350184956843,0.05733662145499383,0.8815165876777251,2.28588314182777,1.0,0.032253702557771456,5.185240443896425,0.6016666134881891,0.1457680250783699,0.8071449124066935,0.5150988214168002
"frozenset({'高密度脂蛋白_Low', '总胆固醇_High'})","frozenset({'低密度脂蛋白_High', '糖化血红蛋白_High'})",0.18958076448828606,0.2404438964241677,0.10419235511713934,0.5495934959349594,2.2857452574525747,1.0,0.05860881741650336,1.686379074726126,0.6940925183603008,0.3197729422894986,0.4070135149403443,0.4914634146341464
"frozenset({'总胆固醇_High', '氯_High', '高密度脂蛋白_Low', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.06226880394574599,0.3856350184956843,0.054870530209617754,0.8811881188118812,2.2850313808359255,1.0,0.030857498848295858,5.170905260994657,0.5997126373098716,0.13960784313725488,0.8066102646391081,0.5117371449375153
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low'})",frozenset({'低密度脂蛋白_High'}),0.09309494451294698,0.3856350184956843,0.08199753390875462,0.880794701986755,2.284011201634719,1.0,0.04609686325964961,5.153839567063985,0.6198816211160123,0.20668220668220671,0.805969901276986,0.5467122990349442
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', '氯_High', '葡萄糖_High'})",frozenset({'低密度脂蛋白_High'}),0.06966707768187423,0.3856350184956843,0.061344019728729965,0.8805309734513275,2.2833273204445295,1.0,0.03447795493834012,5.142462437776866,0.6041306599265379,0.15571205007824726,0.8055406311470679,0.5198018576289412
"frozenset({'总胆固醇_High', '葡萄糖_High', 'Dept_内分泌代谢科', '氯_High', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.06689272503082615,0.3856350184956843,0.05887792848335388,0.8801843317972349,2.2824284351320783,1.0,0.03308175122886452,5.127584653324475,0.6021495891254451,0.14956930305403288,0.8049764035876718,0.516431094755532
"frozenset({'总胆固醇_High', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.16676942046855733,0.3856350184956843,0.1467324290998767,0.8798521256931607,2.281566983012481,1.0,0.08242030055297002,5.1134069999051475,0.6741288080159922,0.3617021276595745,0.8044356727288576,0.6301738646051736
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",0.18958076448828606,0.22749691738594327,0.09833538840937114,0.5186991869918699,2.280027320598409,1.0,0.05520634889261556,1.6050317425933949,0.6927386958341432,0.30851063829787234,0.37695936257048124,0.47547425474254745
frozenset({'总胆固醇_High'}),"frozenset({'低密度脂蛋白_High', '葡萄糖_High'})",0.26140567200986436,0.2746609124537608,0.16368680641183725,0.6261792452830189,2.279826567562417,1.0,0.09188888601701939,1.9403392625842617,0.7600520641747546,0.43956953642384106,0.4846262098164528,0.6110694206213074
"frozenset({'低密度脂蛋白_High', '葡萄糖_High'})",frozenset({'总胆固醇_High'}),0.2746609124537608,0.26140567200986436,0.16368680641183725,0.595959595959596,2.279826567562417,1.0,0.09188888601701939,1.828020961775586,0.7739416684074424,0.43956953642384106,0.45296032107384365,0.6110694206213074
"frozenset({'总胆固醇_High', '葡萄糖_High', '糖化血红蛋白_High'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})",0.13717632552404438,0.3600493218249075,0.11251541307028361,0.8202247191011237,2.27808988764045,1.0,0.06312517009491868,3.5597256473489547,0.6502322257949269,0.29246794871794873,0.7190794743564765,0.5663623595505619
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', '葡萄糖_High'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})",0.13964241676942046,0.3600493218249075,0.11436498150431566,0.8189845474613687,2.274645438325925,1.0,0.06408682404849474,3.5353372830892322,0.651323420196415,0.29680000000000006,0.7171415568230636,0.5683107668813693
"frozenset({'总胆固醇_High', 'Dept_内分泌代谢科', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.12854500616522813,0.3856350184956843,0.11251541307028361,0.8752997601918465,2.269762127947522,1.0,0.062943957240228,4.926734563217301,0.6419438777735244,0.28012279355333847,0.7970258013358504,0.583533173461231
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low', 'Dept_内分泌代谢科', '葡萄糖_High'})",frozenset({'低密度脂蛋白_High'}),0.07151664611590629,0.3856350184956843,0.06257706535141801,0.8750000000000001,2.26898481215028,1.0,0.03499774220376117,4.91491985203453,0.6023524947827736,0.15859375,0.7965378825890619,0.5186350919264588
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low', '总胆固醇_High'})",frozenset({'低密度脂蛋白_High'}),0.0690505548705302,0.3856350184956843,0.06041923551171394,0.8750000000000001,2.26898481215028,1.0,0.033790923507079754,4.91491985203453,0.6007568590350048,0.1532447224394058,0.7965378825890619,0.5158373301358914
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', 'Dept_内分泌代谢科', '葡萄糖_High'})",frozenset({'低密度脂蛋白_High'}),0.13070283600493218,0.3856350184956843,0.11436498150431566,0.875,2.26898481215028,1.0,0.06396139092411525,4.914919852034526,0.6433637284701115,0.28450920245398775,0.7965378825890617,0.58578137490008
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', 'Dept_内分泌代谢科', '氯_High', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.05887792848335388,0.3856350184956843,0.05147965474722565,0.87434554973822,2.267287740488238,1.0,0.028774263707559897,4.8893213111385165,0.5939127313666149,0.13098039215686275,0.7954726359010464,0.5039193775869357
"frozenset({'高密度脂蛋白_Low', '总胆固醇_High', '葡萄糖_High'})",frozenset({'低密度脂蛋白_High'}),0.13964241676942046,0.3856350184956843,0.1220715166461159,0.8741721854304636,2.2668381850810744,1.0,0.06822051067245838,4.882584853007984,0.6495635321325038,0.3027522935779816,0.7951904513479296,0.5953594740101958
frozenset({'总胆固醇_High'}),"frozenset({'Dept_内分泌代谢科', '低密度脂蛋白_High', '葡萄糖_High'})",0.26140567200986436,0.25986436498150434,0.1538224414303329,0.5884433962264151,2.264425121421697,1.0,0.08589242247092611,1.7983811418214448,0.7560128604454317,0.4186241610738254,0.4439443470880843,0.5901884834038362
"frozenset({'Dept_内分泌代谢科', '低密度脂蛋白_High', '葡萄糖_High'})",frozenset({'总胆固醇_High'}),0.25986436498150434,0.26140567200986436,0.1538224414303329,0.5919335705812573,2.2644251214216964,1.0,0.08589242247092611,1.809985518882803,0.7544384896406724,0.4186241610738254,0.4475093918888141,0.5901884834038362
"frozenset({'总胆固醇_High', '氯_High', 'Dept_内分泌代谢科', '高密度脂蛋白_Low'})","frozenset({'低密度脂蛋白_High', '葡萄糖_High'})",0.09124537607891492,0.2746609124537608,0.05672009864364982,0.6216216216216216,2.2632329298995963,1.0,0.03165856039262849,1.9169675885150608,0.6141968025485223,0.18344965104685942,0.4783427711604507,0.4140655807322474
"frozenset({'总胆固醇_High', '葡萄糖_High', '高密度脂蛋白_Low', 'Dept_内分泌代谢科', '氯_High'})",frozenset({'低密度脂蛋白_High'}),0.06504315659679408,0.3856350184956843,0.05672009864364982,0.8720379146919433,2.2613037532059663,1.0,0.03163717974642744,4.8011485591633605,0.5965807279347468,0.14397496087636932,0.7917165053992292,0.5095601244123186
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', '氯_High', '葡萄糖_High'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})",0.06966707768187423,0.3600493218249075,0.05672009864364982,0.8141592920353983,2.2612437871257125,1.0,0.031636514570767854,3.443544125418356,0.5995332353703864,0.15206611570247933,0.709601514143946,0.4858467693053704
"frozenset({'总胆固醇_High', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.13717632552404438,0.3856350184956843,0.11960542540073983,0.8719101123595506,2.2609723457189306,1.0,0.06670543057010497,4.796358188937204,0.6463805188156302,0.2966360856269113,0.79150848193396,0.5910309954283764
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', '糖化血红蛋白_High'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})",0.12083847102342787,0.3600493218249075,0.09833538840937114,0.8137755102040816,2.2601778725188706,1.0,0.0548275788670272,3.4364474773237834,0.6341917018030574,0.25705076551168415,0.7090018088160118,0.543445974280123
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low', '葡萄糖_High'})",frozenset({'低密度脂蛋白_High'}),0.07583230579531443,0.3856350184956843,0.0659679408138101,0.8699186991869918,2.2558083614409283,1.0,0.03672434816586363,4.722930795314426,0.6023797796661948,0.16679657053780203,0.7882670648081291,0.5204909243337037
"frozenset({'总胆固醇_High', 'Dept_内分泌代谢科', '高密度脂蛋白_Low', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.11374845869297164,0.3856350184956843,0.09833538840937114,0.8644986449864499,2.2417534806842876,1.0,0.05446999943745144,4.534013563501851,0.6250151287992367,0.24519600307455805,0.7794448591751346,0.5597473240919459
"frozenset({'总胆固醇_High', '氯_High', '高密度脂蛋白_Low'})","frozenset({'Dept_内分泌代谢科', '低密度脂蛋白_High', '葡萄糖_High'})",0.09741060419235512,0.25986436498150434,0.05672009864364982,0.5822784810126582,2.2407015331020914,1.0,0.03140655384273879,1.771839853529126,0.613469648372535,0.1887179487179487,0.43561490729073854,0.40027328558343467
"frozenset({'高密度脂蛋白_Low', '总胆固醇_High', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.12083847102342787,0.3856350184956843,0.10419235511713934,0.8622448979591837,2.235909231798235,1.0,0.057592809109029516,4.459834680549848,0.6287293459588205,0.2590038314176245,0.7757764420369251,0.5662143754384248
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', '葡萄糖_High', '糖化血红蛋白_High'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})",0.10172626387176326,0.3600493218249075,0.08168927250308261,0.803030303030303,2.2303341635533416,1.0,0.04506280018427266,3.2489803661197,0.6141075614146411,0.21492295214922952,0.6922111286273135,0.5149569323370693
"frozenset({'低密度脂蛋白_High', '氯_High', '糖化血红蛋白_High'})","frozenset({'总胆固醇_High', 'Dept_内分泌代谢科'})",0.13840937114673244,0.24198520345252775,0.07459926017262639,0.5389755011135857,2.227307675939455,1.0,0.04110624033594791,1.644196346134372,0.6395467112169014,0.2439516129032258,0.3918001324166214,0.42362787794532786
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low', '糖化血红蛋白_High'})","frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})",0.06535141800246609,0.3600493218249075,0.05240443896424168,0.8018867924528302,2.2271581804083747,1.0,0.02887470523215771,3.230227232693325,0.5895235138910446,0.14049586776859505,0.6904242556440179,0.47371736882915483
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.06103575832305795,0.3856350184956843,0.05240443896424168,0.8585858585858587,2.226420883495224,1.0,0.028866913174431106,4.344438083494807,0.5866555946081651,0.13291634089132134,0.7698206348482315,0.49723857277814115
"frozenset({'总胆固醇_High', '葡萄糖_High', '高密度脂蛋白_Low', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.09525277435265105,0.3856350184956843,0.08168927250308261,0.8576051779935275,2.2238778556442873,1.0,0.04495646710383278,4.314517711018945,0.6082748866960239,0.2046332046332046,0.7682243840496754,0.5347178567825351
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.10172626387176326,0.3856350184956843,0.08692971639950678,0.8545454545454545,2.215943608749364,1.0,0.04770050674982249,4.223759247842169,0.6108661049372801,0.21709006928406466,0.7632440815581808,0.5399825594070198
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low', '糖化血红蛋白_High'})",frozenset({'低密度脂蛋白_High'}),0.06535141800246609,0.3856350184956843,0.05579531442663378,0.8537735849056604,2.2139420539040464,1.0,0.030593519136533576,4.201463744481126,0.5866557821542588,0.14118564742589704,0.7619877117079589,0.499228918751791
"frozenset({'低密度脂蛋白_High', '氯_High', '葡萄糖_High', '糖化血红蛋白_High'})","frozenset({'总胆固醇_High', 'Dept_内分泌代谢科'})",0.11004932182490752,0.24198520345252775,0.05887792848335388,0.5350140056022409,2.210936858819961,1.0,0.03224762095174093,1.6301884479966722,0.6154307901279793,0.20084121976866454,0.38657398705720597,0.3891630537565344
"frozenset({'总胆固醇_High', '氯_High', 'Dept_内分泌代谢科'})","frozenset({'低密度脂蛋白_High', '葡萄糖_High'})",0.1279284833538841,0.2746609124537608,0.07706535141800247,0.6024096385542169,2.193284924208619,1.0,0.04192839745119892,1.8243377050405414,0.6238741604807353,0.23674242424242428,0.4518558722778919,0.44149662623558206
"frozenset({'低密度脂蛋白_High', '氯_High'})",frozenset({'总胆固醇_High'}),0.21639950678175093,0.26140567200986436,0.12392108508014797,0.5726495726495726,2.190654733107563,1.0,0.06735302658726117,1.7283107274969174,0.6936129736839015,0.3501742160278746,0.42140033959733453,0.5233530882115788
